,Patient,Model,Dipole,Dist_mm,Angle_deg,Residual_Variance,Is_Grid,Grid_eq_Source,Total_AMR_steps
144,117122,SimNIBS7_headreco,dip1,7.43645049042649,21.7294166832169,0.001024909428212,0,0,7
145,117122,swiss7_headreco,dip2,6.38252151100228,30.6187339842176,0.0024810501307308,0,1,10
146,117122,german7,dip1,6.17496938929832,14.7490772256865,0.0005258919353285,1,1,5
147,117122,SimNIBS7,dip2,7.66612875192685,32.1048941073775,0.0011551187512761,1,1,7
148,117122,german7_headreco,dip3,1.38313013642036,9.98246717608481,0.0012280118794836,0,1,6
149,117122,SimNIBS7_headreco,dip3,1.59189209191281,9.25487014372152,0.0012547343219386,1,1,6
150,117122,SimNIBS7_headreco,dip2,21.8456782413483,24.3658916671847,0.0212623783226525,1,1,30
151,117122,swiss7,dip2,5.0916411170758,23.0755391151646,0.0014516147254685,0,1,6
152,117122,SimNIBS7_headreco,dip4,6.85898685684834,13.3385074788231,0.0023165606312936,1,1,4
153,117122,SimNIBS7,dip1,5.98836412742406,15.7907283045567,0.0004916275978644,0,1,5
154,117122,SimNIBS7,dip4,3.41890041177601,14.7011208701864,0.0046897184414881,1,1,8
155,117122,german7,dip3,1.98294723546487,13.6417642520511,0.001243693009034,0,1,6
156,117122,swiss7,dip1,4.31176229659524,10.1533144765577,0.0007311084665194,1,1,4
157,117122,swiss7,dip3,1.49551312663888,7.51443891773416,0.0008758003026064,1,1,3
158,117122,swiss7_headreco,dip1,7.15203315830537,29.6160389247065,0.0007951986591358,1,1,2
159,117122,swiss7,dip4,2.43125046882082,7.07042250719294,0.001911363854853,0,1,7
160,117122,german7_headreco,dip1,7.85408219359254,39.8722629523373,0.0010280500138107,0,1,7
161,117122,german7,dip2,7.68972658986448,31.4754110984477,0.0011943311023341,1,1,7
162,117122,swiss7_headreco,dip4,2.88200875445472,51.9086462339301,0.0007654340988817,0,1,2
163,117122,german7_headreco,dip4,6.45880943428549,11.6600296705895,0.0020633682634357,1,1,4
164,117122,SimNIBS7,dip3,1.62664628472975,13.7948104975317,0.0013446838911406,0,1,7
165,117122,german7,dip4,3.24472951390717,14.7699283058665,0.0040395849378173,0,1,8
166,117122,swiss7_headreco,dip3,1.84777530948399,4.66320346019996,0.0008611205801038,1,1,5
167,117122,german7_headreco,dip2,17.0237614636555,29.5353681658914,0.0230981446226672,1,1,30
168,149539,SimNIBS7,dip1,4.36094711988062,7.49435590636918,0.0003706576733319,0,1,5
169,149539,german7_headreco,dip1,3.52662865053692,7.74154086468459,0.0012360549702369,1,1,5
170,149539,swiss7,dip4,2.84667025963539,5.53832350992332,0.0007855575141155,0,1,6
171,149539,SimNIBS7,dip4,6.18377499938171,12.0764258945779,0.0034957730636304,0,1,6
172,149539,swiss7,dip2,2.17058500551095,11.4595495253538,0.0005884610934849,0,1,3
173,149539,swiss7,dip1,3.46190583153276,6.94248997599736,0.0003310548225817,0,1,5
174,149539,german7,dip4,5.78123420671251,11.456717133814,0.0023302293455144,0,1,6
175,149539,swiss7_headreco,dip2,6.23395801454661,19.3539242618738,0.0012998680033992,0,1,4
176,149539,german7_headreco,dip4,4.86300430359754,11.034574281769,0.0012928042040964,0,1,8
177,149539,german7,dip3,2.71407098371948,14.1416872951026,0.0003981906587373,1,1,3
178,149539,german7,dip2,3.20691258758314,8.72906679962422,0.0004314027424143,1,1,3
179,149539,german7,dip1,4.83142310396612,10.316608276613,0.0003504396478937,0,1,5
180,149539,swiss7_headreco,dip4,2.58039008847176,4.64526363823447,0.0006407873864204,0,1,7
181,149539,swiss7,dip3,1.45621984769798,7.3614780668722,0.000305138321459,1,1,2
182,149539,SimNIBS7_headreco,dip1,3.46243477907072,7.7621517608037,0.001292541026573,1,1,5
183,149539,german7_headreco,dip3,3.58769627248098,19.1451473199597,0.0007083922360495,1,1,6
184,149539,SimNIBS7_headreco,dip4,5.13193126540307,11.1613245412913,0.0013863733779402,1,1,10
185,149539,swiss7_headreco,dip1,3.89412996686439,4.2269688100383,0.0009037178788244,1,1,4
186,149539,SimNIBS7_headreco,dip2,8.02443098134604,24.3215616136292,0.0015222006345043,1,1,8
187,149539,german7_headreco,dip2,7.96667711727469,23.9617617868979,0.0015545133423462,0,1,7
188,149539,SimNIBS7,dip3,2.89232890027092,14.6104530717463,0.0004110607039696,1,1,3
189,149539,swiss7_headreco,dip3,1.92826244678562,9.36247695887232,0.0003736986803445,1,1,4
190,149539,SimNIBS7_headreco,dip3,3.85391178166861,19.0144042144392,0.0007422291637339,1,1,6
191,149539,SimNIBS7,dip2,4.34844390945721,14.4053195704814,0.0004557477739992,1,1,3
192,198451,SimNIBS7,dip1,3.73503180894306,4.41516187359928,0.0003591080517148,1,1,6
193,198451,german7,dip4,5.22243785377049,142.009173220587,0.0032951851510211,0,1,10
194,198451,SimNIBS7_headreco,dip2,4.88383981032783,10.1016518357713,0.001144228808326,1,1,6
195,198451,SimNIBS7,dip2,4.07237126127071,16.1828787373954,0.0004652542089574,1,1,5
196,198451,german7,dip2,4.93301311338455,15.1041845988377,0.0005389312666348,0,1,5
197,198451,swiss7_headreco,dip4,2.47149341168917,20.3507346624959,0.0010101043211357,0,1,6
198,198451,swiss7,dip2,3.52224303910596,3.6686136306709,0.0003090504131718,1,1,4
199,198451,SimNIBS7,dip3,4.37961253907532,19.2209366247524,0.0004310144285893,1,1,3
200,198451,german7,dip3,4.54189246784541,23.5812833441164,0.0004665233507231,0,1,3
201,198451,SimNIBS7_headreco,dip3,2.56366636276474,23.9400046245924,0.0008293745385128,1,1,5
202,198451,swiss7,dip1,2.20189239740884,5.47313484208031,0.0002868390418913,0,1,6
